meankl,entropy,TimestepsSoFar,TtR,MtR,AttNC,entloss,surrgain,EpisodesSoFar,Fce,TimeElapsed,optimgain,AttC
0.0068464465,1.4300547,9790,407.85714285714283,23.58836308584538,2.5,0.0,0.00016844604,42,0.16930671430629984,303.0229434967041,0.00016844604,7.5
0.00046768738,1.4464909,19790,392.5,22.594073443382015,3.6,0.0,0.00013441422,82,0.15699999999999997,621.3769688606262,0.00013441422,6.4
0.0014659938,1.4493519,29803,410.4878048780488,23.245898515406477,3.3658536585365852,0.0,0.00029488007,123,0.16419512195121952,971.8839530944824,0.00029488007,6.634146341463414
0.007818101,1.449263,39844,436.3414634146341,25.42035295516403,3.8048780487804876,0.0,0.001097778,164,0.17553123140987506,1345.394805431366,0.001097778,6.195121951219512
0.0047606933,1.4580625,49863,374.1463414634146,21.62231382184829,3.4878048780487805,0.0,0.00011944111,205,0.1508446726572529,1733.7657165527344,0.00011944111,6.512195121951219
0.0071794237,1.4547015,59863,420.25,24.37647334117733,3.825,0.0,0.0005784061,245,0.16810000000000003,2135.8827447891235,0.0005784061,6.175
0.0011814479,1.4600966,69863,371.75,21.48342336348754,3.825,0.0,0.00039860472,285,0.14870000000000003,2493.054546356201,0.00039860472,6.175
0.0007936952,1.4658067,79863,392.25,22.498111545055387,3.75,0.0,0.00025790496,325,0.15690000000000007,2877.3722422122955,0.00025790496,6.25
0.006402688,1.4734665,89863,386.5,22.08885982268854,3.825,0.0,0.00027731995,365,0.1546,3252.9236104488373,0.00027731995,6.175
0.004608625,1.4831034,99906,420.0,24.293791474051257,3.268292682926829,0.0,0.00032761658,406,0.16893930799773116,3602.4590084552765,0.00032761658,6.7317073170731705
0.0065414943,1.4880344,109822,499.06976744186045,28.81481854452244,2.86046511627907,0.0,0.0025754706,449,0.20958650837197243,4030.834146499634,0.0025754706,7.1395348837209305
0.0072247256,1.4704556,119934,406.9047619047619,23.409062515835178,2.9047619047619047,0.0,0.00032352525,491,0.16792097891788293,4349.2822070121765,0.00032352525,7.095238095238095
0.0011754094,1.4772922,129934,393.25,22.777803879150035,3.85,0.0,0.0005954446,531,0.1573,4699.2856986522675,0.0005954446,6.15
0.0010688294,1.4859089,139961,372.6829268292683,21.34685080592016,3.926829268292683,0.0,0.00026604233,572,0.1522962962962963,5080.690802097321,0.00026604233,6.073170731707317
0.0073755425,1.4764438,149757,370.93023255813955,21.074559907620145,2.697674418604651,0.0,0.00055390777,615,0.1511989454853592,5438.568857908249,0.00055390777,7.3023255813953485
0.0021597568,1.4760777,159757,343.25,19.347057307176588,4.9,0.0,0.0012668285,655,0.13730000000000003,5821.970820426941,0.0012668285,5.1
0.0020770244,1.4665943,169831,347.3809523809524,20.14656961845015,3.857142857142857,0.0,0.0018738055,697,0.14418270165208943,6192.928883314133,0.0018738055,6.142857142857143
0.0027010662,1.4458553,179831,320.0,18.219817989671643,5.05,0.0,0.0009958334,737,0.12800000000000006,6568.3851182460785,0.0009958334,4.95
0.00093017466,1.4398304,189958,274.8837209302326,15.760533540794043,4.72093023255814,0.0,0.0010450168,780,0.11879898841909532,6918.031793832779,0.0010450168,5.27906976744186
0.002107091,1.4321177,199898,299.5238095238095,17.022590459031807,4.357142857142857,0.0,0.0005031912,822,0.12692717133646378,7363.708738565445,0.0005031912,5.642857142857143
0.0025475232,1.4097447,209898,265.25,15.140391267062139,5.4,0.0,0.00011530945,862,0.10610000000000004,7747.244446516037,0.00011530945,4.6
0.0012425557,1.4020969,219985,236.82926829268294,13.526341520152245,5.2439024390243905,0.0,0.00016517425,903,0.09619400056069533,8147.197417259216,0.00016517425,4.7560975609756095
0.0014179932,1.3995475,229819,234.04761904761904,13.718463588122647,4.904761904761905,0.0,4.883362e-05,945,0.09735168744208297,8544.716160297394,4.883362e-05,5.095238095238095
0.0016062416,1.3982397,239917,237.61904761904762,13.694025353383452,5.0,0.0,1.22169495e-05,987,0.09947381055855635,8886.989930391312,1.22169495e-05,5.0
0.0017756795,1.4210663,249917,264.5,15.179242188743805,5.45,0.0,0.00056711416,1027,0.10580000000000005,9235.044909715652,0.00056711416,4.55
0.0014513166,1.4514134,259917,268.0,15.324090121175292,5.375,0.0,0.00045165786,1067,0.10720000000000005,9607.854408025742,0.00045165786,4.625
0.0034208337,1.4869487,269917,274.5,15.95716468657184,5.15,0.0,0.00039207336,1107,0.10980000000000004,9938.92419052124,0.00039207336,4.85
0.0007136837,1.4951278,279917,313.0,18.05000610970496,4.0,0.0,0.0009929426,1147,0.1252,10268.461535692215,0.0009929426,6.0
0.0011048869,1.4947612,289917,332.75,18.869747588281008,4.375,0.0,0.00051229564,1187,0.13310000000000002,10625.431587457657,0.00051229564,5.625
0.002516949,1.4903562,299917,348.5,20.08771971305992,4.475,0.0,0.0015277483,1227,0.13940000000000002,10956.326899290085,0.0015277483,5.525
0.0145966355,1.4852831,309917,312.5,18.0779812805824,4.075,0.0,0.00022677693,1267,0.12500000000000003,11345.697589159012,0.00022677693,5.925
0.008198954,1.4790828,319917,468.75,27.33035843069099,4.575,0.0,0.0028837568,1307,0.18750000000000003,11728.852879047394,0.0028837568,5.425
0.0033871762,1.4676096,329924,351.4634146341463,19.985505716293027,3.8048780487804876,0.0,0.0002995613,1348,0.14397212543554008,12062.519255399704,0.0002995613,6.195121951219512
0.0064506456,1.4555554,339924,387.0,22.35132558067711,4.6,0.0,0.0008729471,1388,0.1548,12442.951784610748,0.0008729471,5.4
0.0019720972,1.4704456,349924,275.5,16.161682362875574,4.325,0.0,0.001999627,1428,0.11020000000000005,12783.090420722961,0.001999627,5.675
0.00047145606,1.4903693,359924,258.25,14.707702617538157,5.0,0.0,0.000308544,1468,0.10330000000000006,13088.896506786346,0.000308544,5.0
0.008905447,1.5878156,369924,234.75,13.653985434037102,5.6,0.0,0.00016211518,1508,0.09390000000000007,13414.095798015594,0.00016211518,4.4
0.00893351,1.6854156,379924,276.5,15.679256726643326,5.025,0.0,0.00018049117,1548,0.11060000000000006,13717.00117444992,0.00018049117,4.975
0.008933102,1.7829934,389924,279.25,16.07941669311278,4.85,0.0,4.8931655e-05,1588,0.11170000000000005,14049.183558225632,4.8931655e-05,5.15
0.008933204,1.8806047,399924,289.0,16.71167369846813,4.875,0.0,0.0001262952,1628,0.11560000000000004,14384.726318120956,0.0001262952,5.125
0.00889219,1.9779375,409924,305.0,17.268431842339346,4.625,0.0,6.4595035e-05,1668,0.12200000000000003,14672.967072248459,6.4595035e-05,5.375
0.008933204,2.075552,419924,306.0,17.22213796633086,4.725,0.0,3.3947374e-05,1708,0.12240000000000002,15022.69728422165,3.3947374e-05,5.275
0.008933204,2.173105,429924,334.75,19.147884905131654,4.425,0.0,7.142193e-05,1748,0.13390000000000002,15322.329391241074,7.142193e-05,5.575
0.008933102,2.270725,439924,343.25,19.452755776205542,4.475,0.0,1.4490204e-05,1788,0.1373,15604.669691562653,1.4490204e-05,5.525
0.008933196,2.3682928,449924,347.0,20.247088233202074,4.1,0.0,5.159683e-05,1828,0.13880000000000003,15888.576536178589,5.159683e-05,5.9
0.008933102,2.4659119,459924,351.5,20.183483054756312,4.775,0.0,3.488861e-05,1868,0.1406,16212.885811567307,3.488861e-05,5.225
0.008933204,2.563477,469924,363.25,20.78922718853455,4.225,0.0,2.0272828e-05,1908,0.1453,16514.87688755989,2.0272828e-05,5.775
0.008933204,2.6611028,479924,364.0,21.16569644053156,4.35,0.0,3.2966538e-05,1948,0.1456,16803.882704257965,3.2966538e-05,5.65
0.008933204,2.758661,489941,371.7073170731707,21.145266541293964,4.0,0.0,9.883881e-06,1989,0.14868292682926829,17128.963267803192,9.883881e-06,6.0
0.008933204,2.856228,499966,355.8536585365854,20.168338950443903,3.4634146341463414,0.0,1.0645447e-05,2030,0.14409756097560977,17411.720159053802,1.0645447e-05,6.536585365853658
0.008933077,2.9538555,509971,369.0243902439024,21.25506803043267,3.6341463414634148,0.0,9.31488e-06,2071,0.14760975609756097,17752.340044736862,9.31488e-06,6.365853658536586
0.010174639,2.8562288,519971,373.0,21.34979724615071,3.55,0.0,2.6624298e-06,2111,0.14920000000000003,18062.362297296524,2.6624298e-06,6.45
0.008933067,2.9538555,529971,381.25,22.051317092973616,4.05,0.0,9.705353e-06,2151,0.15250000000000002,18359.2704911232,9.705353e-06,5.95
0.008933204,3.05143,539971,383.5,21.559046433943237,3.9,0.0,7.718887e-06,2191,0.15340000000000004,18671.107999563217,7.718887e-06,6.1
0.008933102,3.1490211,549971,375.5,21.294657137305883,3.475,0.0,9.933319e-06,2231,0.15020000000000003,18978.793172597885,9.933319e-06,6.525
0.008933196,3.2466006,559976,387.5609756097561,22.221758482715895,4.0,0.0,5.143471e-06,2272,0.15502439024390247,19269.67652797699,5.143471e-06,6.0
0.010165327,3.1490731,569779,356.42857142857144,20.370899330202093,3.4047619047619047,0.0,5.1223753e-07,2314,0.14720050600885518,19575.498067617416,5.1223753e-07,6.595238095238095
0.010174871,3.0514936,579792,360.0,20.665528872881247,3.6097560975609757,0.0,7.3986052e-06,2355,0.15111444652908068,19911.281967401505,7.3986052e-06,6.390243902439025
0.0089325905,3.14907,589792,387.75,22.11409126848856,3.575,0.0,2.230072e-06,2395,0.15510000000000004,20197.554231405258,2.230072e-06,6.425
0.010174744,3.051493,599792,367.75,21.106948284072054,3.775,0.0,1.664238e-06,2435,0.14710000000000006,20495.067272901535,1.664238e-06,6.225
0.008933204,3.1490731,609797,355.1219512195122,20.386378901808897,3.317073170731707,0.0,7.018738e-06,2476,0.14204878048780487,20806.191660165787,7.018738e-06,6.682926829268292
0.008933204,3.246657,619827,370.95238095238096,21.34838736275247,3.642857142857143,0.0,1.8976211e-06,2518,0.15476190476190477,21108.317081212997,1.8976211e-06,6.357142857142857
0.008933204,3.3442388,629827,383.5,21.585849718668292,3.475,0.0,4.571228e-06,2558,0.15339999999999995,21415.159960269928,4.571228e-06,6.525
0.01016987,3.2466743,639834,401.4634146341463,23.477173478726645,3.4878048780487805,0.0,2.8121949e-07,2599,0.16735888501742155,21681.839684963226,2.8121949e-07,6.512195121951219
0.008933204,3.3442445,649853,396.5853658536585,23.014124597038872,3.658536585365854,0.0,6.2702943e-06,2640,0.16100641848523747,22032.19535636902,6.2702943e-06,6.341463414634147
0.008933102,3.441877,659853,387.5,22.14049798508881,3.575,0.0,5.845337e-06,2680,0.15499999999999997,22315.221031427383,5.845337e-06,6.425
0.008933102,3.539465,669860,386.0975609756098,21.87478680682855,3.4146341463414633,0.0,1.2954712e-06,2721,0.16121254355400694,22624.967287540436,1.2954712e-06,6.585365853658536
0.008933067,3.6370306,679925,364.8837209302326,20.91512744770015,3.3488372093023258,0.0,8.996582e-07,2764,0.15084983466783267,22914.90000128746,8.996582e-07,6.651162790697675
0.008932556,3.7346194,689925,406.5,23.529240655200283,3.75,0.0,1.324768e-06,2804,0.16260000000000002,23234.007627248764,1.324768e-06,6.25
0.008933102,3.8322124,699925,402.75,23.110453679773475,3.2,0.0,2.7848816e-06,2844,0.16109999999999997,23540.08983874321,2.7848816e-06,6.8
0.010172851,3.7346206,709954,414.390243902439,23.94254284381975,4.097560975609756,0.0,7.2288515e-07,2885,0.16873002523128683,23862.189811706543,7.2288515e-07,5.902439024390244
0.008932625,3.8322544,719954,396.75,22.912343201253975,3.575,0.0,9.62677e-07,2925,0.1587,24200.302792310715,9.62677e-07,6.425
0.008933416,3.9297688,729786,389.5348837209302,22.508393462311,3.372093023255814,0.0,3.6813356e-06,2968,0.16670336685658163,24475.09593963623,3.6813356e-06,6.627906976744186
0.008933077,4.0273633,739786,421.0,24.036789197482435,4.275,0.0,1.4755249e-06,3008,0.1684,24769.55777835846,1.4755249e-06,5.725
0.008933102,4.1249986,749887,398.5365853658537,22.692625818099234,3.1951219512195124,0.0,1.2283326e-07,3049,0.16128567978749092,25067.26033639908,1.2283326e-07,6.804878048780488
0.008933204,4.2225957,759887,404.25,23.33182879318084,3.25,0.0,6.9725036e-07,3089,0.1617,25352.2105717659,6.9725036e-07,6.75
0.008932931,4.320138,769887,430.25,25.009601901886228,3.85,0.0,5.029297e-07,3129,0.17209999999999998,25658.44357585907,5.029297e-07,6.15
0.008933102,4.4177294,779890,394.1463414634146,22.527508034376165,3.4146341463414633,0.0,3.8856507e-07,3170,0.15765853658536588,25984.146538972855,3.8856507e-07,6.585365853658536
0.008933102,4.515367,789986,393.8095238095238,22.840181833864754,3.4761904761904763,0.0,3.98407e-07,3212,0.15924665596575704,26288.411544322968,3.98407e-07,6.523809523809524
0.008932931,4.6129713,799751,414.5,24.068291608361122,4.125,0.0,2.3857118e-07,3252,0.16893333333333335,26606.20586538315,2.3857118e-07,5.875
0.0088200215,4.7099066,809751,410.5,23.424932146225935,3.3,0.0,5.3405763e-10,3292,0.16419999999999996,26919.885735034943,5.3405763e-10,6.7
0.008933204,4.807436,819758,418.780487804878,24.310123084995027,3.7804878048780486,0.0,1.4545441e-07,3333,0.16751219512195123,27265.42955470085,1.4545441e-07,6.219512195121951
0.008931637,4.9050326,829834,389.2857142857143,22.326965094742103,3.0,0.0,2.0080566e-07,3375,0.16326747510598444,27587.930123329163,2.0080566e-07,7.0
0.008927379,5.0026345,839873,416.0975609756098,23.979483638795493,3.317073170731707,0.0,3.326416e-08,3416,0.17118949343339593,27887.90806531906,3.326416e-08,6.682926829268292
0.008933067,5.100157,849894,397.3170731707317,23.159676448499663,3.3902439024390243,0.0,1.0040283e-07,3457,0.1599907084785133,28177.462603092194,1.0040283e-07,6.609756097560975
0.008933204,5.197766,859959,405.3488372093023,23.691430967805523,3.7674418604651163,0.0,1.6551971e-07,3500,0.1732329470327448,28480.842133522034,1.6551971e-07,6.232558139534884
0.0089325905,5.295398,869990,397.0731707317073,22.8578572334026,3.4878048780487805,0.0,6.111145e-08,3541,0.16227537372147915,28794.285025835037,6.111145e-08,6.512195121951219
0.008933204,5.39301,879753,416.25,24.036648935069326,3.075,0.0,1.2657165e-07,3581,0.1719692307692308,29087.3787252903,1.2657165e-07,6.925
0.008933102,5.490534,889775,402.14285714285717,23.29286624174402,3.261904761904762,0.0,6.469727e-08,3623,0.16477310924369748,29401.12204504013,6.469727e-08,6.738095238095238
0.008933204,5.5881505,899849,402.04545454545456,23.040119446642514,3.0,0.0,5.493164e-08,3667,0.1682679425837321,29683.12920641899,5.493164e-08,7.0
0.010107405,5.4909,909868,435.1219512195122,25.30050994112688,4.195121951219512,0.0,5.7601928e-09,3708,0.17760718870346595,30000.406616210938,5.7601928e-09,5.804878048780488
0.008933102,5.588424,919875,404.6341463414634,23.314503957711175,3.2439024390243905,0.0,5.4779054e-08,3749,0.1652404181184669,30313.53727388382,5.4779054e-08,6.7560975609756095
0.010174387,5.4909005,929766,375.95238095238096,21.774891410122425,2.9761904761904763,0.0,4.470825e-08,3791,0.16037002241913095,30615.690829992294,4.470825e-08,7.023809523809524
0.008932625,5.588424,939807,424.1463414634146,24.788615622068303,3.658536585365854,0.0,8.651733e-08,3832,0.1726424747174301,30942.827598810196,8.651733e-08,6.341463414634147
0.008932242,5.6860356,949974,383.48837209302326,22.099735316583622,3.13953488372093,0.0,1.3885498e-08,3875,0.15741257536606376,31235.085082292557,1.3885498e-08,6.8604651162790695
0.010174163,5.5884223,959771,412.5,23.855821633349493,3.3,0.0,2.5939942e-08,3915,0.16586382978723405,31517.51383781433,2.5939942e-08,6.7
0.008925302,5.6860237,969862,403.48837209302326,23.41275675580888,3.2093023255813953,0.0,3.2043457e-09,3958,0.16780493870334753,31841.191169023514,3.2043457e-09,6.790697674418604
0.010173827,5.58839,979862,400.5,22.961715229513565,3.425,0.0,1.22833255e-08,3998,0.16020000000000006,32126.68861722946,1.22833255e-08,6.575
0.008933204,5.686024,989875,412.1951219512195,24.11153523836883,3.7560975609756095,0.0,2.9678345e-08,4039,0.166656660412758,32420.771622419357,2.9678345e-08,6.2439024390243905
0.008912436,5.783473,999932,425.609756097561,24.67018437245579,3.292682926829268,0.0,-1.0681152e-08,4080,0.17255626872058197,32714.274385929108,-1.0681152e-08,6.7073170731707314
0.008933204,5.8810663,1009932,419.5,24.213819193268343,3.5,0.0,3.9520263e-08,4120,0.16779999999999998,32986.396909713745,3.9520263e-08,6.5
0.010172397,5.783481,1019850,406.04651162790697,23.441769151559125,3.6511627906976742,0.0,2.2735597e-08,4163,0.1699212924058619,33281.37296271324,2.2735597e-08,6.348837209302325
0.008933059,5.881074,1029955,406.8292682926829,23.461381802046088,3.024390243902439,0.0,1.6174317e-08,4204,0.16475261324041812,33599.40418791771,1.6174317e-08,6.975609756097561
0.008933059,5.881074,1039964,405.1219512195122,23.269009469627285,3.097560975609756,0.0,1.6174317e-08,4245,0.16466124661246612,33842.18596339226,1.6174317e-08,6.902439024390244
0.008931977,5.9786787,1049964,441.5,25.34232282368253,3.875,0.0,6.1035155e-10,4285,0.1766,34171.12378692627,6.1035155e-10,6.125
0.008932931,6.0762124,1059969,427.5609756097561,24.437191054896054,3.3658536585365852,0.0,2.3078918e-08,4326,0.17102439024390245,34454.341430425644,2.3078918e-08,6.634146341463414
0.008933204,6.1738286,1069969,430.5,24.86164500262883,3.6,0.0,1.5411377e-08,4366,0.17219999999999996,34756.99960541725,1.5411377e-08,6.4
0.008933067,6.271471,1079757,370.2439024390244,21.18064930285668,2.926829268292683,0.0,8.049011e-09,4407,0.15344042046481074,35060.73047733307,8.049011e-09,7.073170731707317
0.008932556,6.3689895,1089792,396.3414634146341,22.64490392570784,3.1707317073170733,0.0,1.6441346e-08,4448,0.16213240418118463,35382.17024040222,1.6441346e-08,6.829268292682927
0.0089325905,6.4666085,1099982,401.1363636363636,23.243667879100396,3.1818181818181817,0.0,8.544922e-09,4492,0.17355865560980652,35690.869681596756,8.544922e-09,6.818181818181818
0.008922091,6.564121,1109773,426.0,24.518078663749968,3.3,0.0,5.1879883e-09,4532,0.1749878048780487,36010.799021959305,5.1879883e-09,6.7
0.008922091,6.564121,1119821,409.5238095238095,23.685808469018056,3.0,0.0,5.1879883e-09,4574,0.1666293995859213,36265.87649393082,5.1879883e-09,7.0
0.008922091,6.564121,1129909,430.0,24.8863251359743,3.4523809523809526,0.0,5.1879883e-09,4616,0.1746827309236948,36521.802668094635,5.1879883e-09,6.5476190476190474
0.008933067,6.6616607,1139968,396.04651162790697,22.75895484905785,3.2093023255813953,0.0,-1.6784668e-09,4659,0.16559233926128594,36829.54797363281,-1.6784668e-09,6.790697674418604
0.01016283,6.564151,1149989,447.5609756097561,25.730035252605553,4.195121951219512,0.0,1.2512207e-08,4700,0.18008826945412307,37133.92505788803,1.2512207e-08,5.804878048780488
0.01016283,6.564151,1159989,408.75,23.364337301223106,3.5,0.0,1.2512207e-08,4740,0.16349999999999998,37379.54276943207,1.2512207e-08,6.5
0.0089311935,6.661766,1169989,426.5,24.599287544310414,3.475,0.0,2.89917e-09,4780,0.17059999999999997,37693.40063285828,2.89917e-09,6.525
0.008933077,6.759313,1179754,400.75,23.020014165971055,3.275,0.0,1.0147095e-08,4820,0.16186666666666666,37986.29814505577,1.0147095e-08,6.725
0.008933077,6.759313,1189769,414.6341463414634,23.934075649100674,3.4146341463414633,0.0,1.0147095e-08,4861,0.16585365853658535,38235.691621780396,1.0147095e-08,6.585365853658536
0.008933067,6.8569336,1199778,419.2682926829268,24.176990625281448,3.6097560975609757,0.0,-1.0147095e-08,4902,0.17031978319783198,38540.2665977478,-1.0147095e-08,6.390243902439025
0.008933067,6.8569336,1209822,410.0,23.49570918388436,3.4761904761904763,0.0,-1.0147095e-08,4944,0.1706455026455026,38797.88000011444,-1.0147095e-08,6.523809523809524
0.008931977,6.9545546,1219833,398.0487804878049,23.11704610476838,2.975609756097561,0.0,1.2207031e-09,4985,0.1613392461197339,39094.75111556053,1.2207031e-09,7.024390243902439
5.9604645e-08,6.9542823,1229920,390.2325581395349,22.646208310514076,3.4186046511627906,0.0,-2.4414062e-09,5028,0.16518232206223057,39606.80494880676,-2.4414062e-09,6.5813953488372094
0.010174639,6.856933,1239991,409.0243902439024,23.95450562921459,3.317073170731707,0.0,9.155274e-09,5069,0.16459361044314666,39914.10913228989,9.155274e-09,6.682926829268292
0.008924042,6.954452,1249770,407.5,23.59761687982119,3.6,0.0,2.1362305e-09,5109,0.166048275862069,40208.64661002159,2.1362305e-09,6.4
0.008924042,6.954452,1259948,400.6818181818182,23.206855563101612,3.272727272727273,0.0,2.1362305e-09,5153,0.17246387455561765,40455.59739637375,2.1362305e-09,6.7272727272727275
0.008924042,6.954452,1269948,405.5,23.28506105680434,3.225,0.0,2.1362305e-09,5193,0.16219999999999996,40686.032430648804,2.1362305e-09,6.775
0.01017463,6.8569217,1279955,410.2439024390244,23.536788776035618,3.1951219512195124,0.0,2.746582e-09,5234,0.17425783972125442,40954.0809237957,2.746582e-09,6.804878048780488
0.0101747215,6.7592783,1289823,400.4878048780488,22.958014010245854,3.073170731707317,0.0,3.6621093e-09,5275,0.16430095080611823,41232.369055747986,3.6621093e-09,6.926829268292683
0.0101747215,6.7592783,1299828,375.95238095238096,21.875117465736132,2.8095238095238093,0.0,3.6621093e-09,5317,0.15370301190155913,41460.601669073105,3.6621093e-09,7.190476190476191
0.010170824,6.661667,1309828,444.75,25.482806629019812,3.575,0.0,-6.942749e-09,5357,0.1779,41741.38954162598,-6.942749e-09,6.425
